period,productName,activityId,activityName,countryRegionId,countryRegionName,value,unit
2022-06-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1412.4333333333332,TBPD
2022-05-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1404.3870967741937,TBPD
2022-04-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1443.2,TBPD
2022-03-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1350.032258064516,TBPD
2022-02-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1432.2142857142856,TBPD
2022-01-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1224.032258064516,TBPD
2021-12-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1394.3548387096773,TBPD
2021-11-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1378.1,TBPD
2021-10-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1353.8709677419354,TBPD
2021-09-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1380.7333333333331,TBPD
2021-08-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1320.4516129032259,TBPD
2021-07-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1232.2258064516127,TBPD
2021-06-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1269.9666666666667,TBPD
2021-05-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1205.6451612903224,TBPD
2021-04-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1217.3,TBPD
2021-03-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1110.1935483870968,TBPD
2021-02-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1169.2857142857142,TBPD
2021-01-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1117.5806451612905,TBPD
2020-12-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1171.3548387096773,TBPD
2020-11-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1257.8,TBPD
2020-10-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1260.032258064516,TBPD
2020-09-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1299.1,TBPD
2020-08-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1230.2903225806451,TBPD
2020-07-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1101.7096774193549,TBPD
2020-06-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,987.5,TBPD
2020-05-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,810.3548387096774,TBPD
2020-04-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1021.3333333333331,TBPD
2020-03-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1433.032258064516,TBPD
2020-02-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1646.3448275862067,TBPD
2020-01-01,Refined petroleum products,2,Consumption,GBR,United Kingdom,1461.032258064516,TBPD
2022-12-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-11-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-10-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-09-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-08-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-07-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-06-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-05-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-04-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-03-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-02-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-01-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-12-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-11-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-10-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-09-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-08-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-07-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-06-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-05-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-04-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-03-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-02-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2020-01-01,Refined petroleum products,2,Consumption,IDN,Indonesia,,TBPD
2022-12-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-11-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-10-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-09-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-08-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-07-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-06-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-05-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-04-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-03-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-02-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-01-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-12-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-11-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-10-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-09-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-08-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-07-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-06-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-05-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-04-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-03-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-02-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2020-01-01,Refined petroleum products,2,Consumption,IND,India,,TBPD
2022-12-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-11-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-10-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-09-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-08-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-07-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-06-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-05-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-04-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-03-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-02-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-01-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-12-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-11-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-10-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-09-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-08-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-07-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-06-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-05-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-04-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-03-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-02-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2020-01-01,Refined petroleum products,2,Consumption,IRN,Iran,,TBPD
2022-12-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-11-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-10-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-09-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-08-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-07-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-06-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-05-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-04-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-03-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-02-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2022-01-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-12-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-11-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-10-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-09-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-08-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-07-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-06-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-05-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-04-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-03-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-02-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2020-01-01,Refined petroleum products,2,Consumption,IRQ,Iraq,,TBPD
2025-07-01,Refined petroleum products,2,Consumption,ITA,Italy,1303.8387096774193,TBPD
2025-06-01,Refined petroleum products,2,Consumption,ITA,Italy,1273.9,TBPD
2025-05-01,Refined petroleum products,2,Consumption,ITA,Italy,1203.3548387096773,TBPD
2025-04-01,Refined petroleum products,2,Consumption,ITA,Italy,1213.5666666666666,TBPD
2025-03-01,Refined petroleum products,2,Consumption,ITA,Italy,1162.516129032258,TBPD
2025-02-01,Refined petroleum products,2,Consumption,ITA,Italy,1182.4642857142856,TBPD
2025-01-01,Refined petroleum products,2,Consumption,ITA,Italy,1125.9354838709676,TBPD
2024-12-01,Refined petroleum products,2,Consumption,ITA,Italy,1177.548387096774,TBPD
2024-11-01,Refined petroleum products,2,Consumption,ITA,Italy,1216.9666666666667,TBPD
2024-10-01,Refined petroleum products,2,Consumption,ITA,Italy,1324.032258064516,TBPD
2024-09-01,Refined petroleum products,2,Consumption,ITA,Italy,1279.6,TBPD
2024-08-01,Refined petroleum products,2,Consumption,ITA,Italy,1248.483870967742,TBPD
2024-07-01,Refined petroleum products,2,Consumption,ITA,Italy,1349.483870967742,TBPD
2024-06-01,Refined petroleum products,2,Consumption,ITA,Italy,1264.1666666666665,TBPD
2024-05-01,Refined petroleum products,2,Consumption,ITA,Italy,1245.2903225806451,TBPD
2024-04-01,Refined petroleum products,2,Consumption,ITA,Italy,1204.2,TBPD
2024-03-01,Refined petroleum products,2,Consumption,ITA,Italy,1192.7096774193549,TBPD
2024-02-01,Refined petroleum products,2,Consumption,ITA,Italy,1213.6551724137933,TBPD
2024-01-01,Refined petroleum products,2,Consumption,ITA,Italy,1168.0645161290322,TBPD
2023-12-01,Refined petroleum products,2,Consumption,ITA,Italy,1210.483870967742,TBPD
2023-11-01,Refined petroleum products,2,Consumption,ITA,Italy,1257.0666666666666,TBPD
2023-10-01,Refined petroleum products,2,Consumption,ITA,Italy,1285.4516129032259,TBPD
2023-09-01,Refined petroleum products,2,Consumption,ITA,Italy,1294.5,TBPD
2023-08-01,Refined petroleum products,2,Consumption,ITA,Italy,1236.5806451612905,TBPD
2023-07-01,Refined petroleum products,2,Consumption,ITA,Italy,1312.483870967742,TBPD
2023-06-01,Refined petroleum products,2,Consumption,ITA,Italy,1292.9333333333332,TBPD
2023-05-01,Refined petroleum products,2,Consumption,ITA,Italy,1241.3225806451612,TBPD
2023-04-01,Refined petroleum products,2,Consumption,ITA,Italy,1192.6333333333332,TBPD
2023-03-01,Refined petroleum products,2,Consumption,ITA,Italy,1248.0645161290322,TBPD
2023-02-01,Refined petroleum products,2,Consumption,ITA,Italy,1240.0357142857142,TBPD
2023-01-01,Refined petroleum products,2,Consumption,ITA,Italy,1089.2258064516127,TBPD
2022-12-01,Refined petroleum products,2,Consumption,ITA,Italy,1224.0645161290322,TBPD
2022-11-01,Refined petroleum products,2,Consumption,ITA,Italy,1262.7,TBPD
2022-10-01,Refined petroleum products,2,Consumption,ITA,Italy,1258.3225806451612,TBPD
2022-09-01,Refined petroleum products,2,Consumption,ITA,Italy,1364.9666666666667,TBPD
2022-08-01,Refined petroleum products,2,Consumption,ITA,Italy,1262.516129032258,TBPD
2022-07-01,Refined petroleum products,2,Consumption,ITA,Italy,1316.3870967741937,TBPD
2022-06-01,Refined petroleum products,2,Consumption,ITA,Italy,1304.3,TBPD
2022-05-01,Refined petroleum products,2,Consumption,ITA,Italy,1262.2903225806451,TBPD
2022-04-01,Refined petroleum products,2,Consumption,ITA,Italy,1248.9666666666667,TBPD
2022-03-01,Refined petroleum products,2,Consumption,ITA,Italy,1262.7419354838707,TBPD
2022-02-01,Refined petroleum products,2,Consumption,ITA,Italy,1277.392857142857,TBPD
2022-01-01,Refined petroleum products,2,Consumption,ITA,Italy,1095.7096774193549,TBPD
2021-12-01,Refined petroleum products,2,Consumption,ITA,Italy,1239.0645161290322,TBPD
2021-11-01,Refined petroleum products,2,Consumption,ITA,Italy,1221.3,TBPD
2021-10-01,Refined petroleum products,2,Consumption,ITA,Italy,1238.3225806451612,TBPD
2021-09-01,Refined petroleum products,2,Consumption,ITA,Italy,1268.9333333333332,TBPD
2021-08-01,Refined petroleum products,2,Consumption,ITA,Italy,1176.4193548387095,TBPD
2021-07-01,Refined petroleum products,2,Consumption,ITA,Italy,1267.3548387096773,TBPD
2021-06-01,Refined petroleum products,2,Consumption,ITA,Italy,1227.7,TBPD
2021-05-01,Refined petroleum products,2,Consumption,ITA,Italy,1115.3548387096773,TBPD
2021-04-01,Refined petroleum products,2,Consumption,ITA,Italy,1072.9666666666667,TBPD
2021-03-01,Refined petroleum products,2,Consumption,ITA,Italy,1070.0645161290322,TBPD
2021-02-01,Refined petroleum products,2,Consumption,ITA,Italy,1076.0357142857142,TBPD
2021-01-01,Refined petroleum products,2,Consumption,ITA,Italy,938.2258064516128,TBPD
2020-12-01,Refined petroleum products,2,Consumption,ITA,Italy,1090.8387096774193,TBPD
2020-11-01,Refined petroleum products,2,Consumption,ITA,Italy,1060.8333333333333,TBPD
2020-10-01,Refined petroleum products,2,Consumption,ITA,Italy,1178.548387096774,TBPD
2020-09-01,Refined petroleum products,2,Consumption,ITA,Italy,1185.3666666666666,TBPD
2020-08-01,Refined petroleum products,2,Consumption,ITA,Italy,1076.6129032258063,TBPD
2020-07-01,Refined petroleum products,2,Consumption,ITA,Italy,1199.8387096774193,TBPD
2020-06-01,Refined petroleum products,2,Consumption,ITA,Italy,1049.1333333333332,TBPD
2020-05-01,Refined petroleum products,2,Consumption,ITA,Italy,798.7741935483872,TBPD
2020-04-01,Refined petroleum products,2,Consumption,ITA,Italy,651.6,TBPD
2020-03-01,Refined petroleum products,2,Consumption,ITA,Italy,808.4516129032257,TBPD
2020-02-01,Refined petroleum products,2,Consumption,ITA,Italy,1159.6551724137933,TBPD
2020-01-01,Refined petroleum products,2,Consumption,ITA,Italy,1131.258064516129,TBPD
2025-07-01,Refined petroleum products,2,Consumption,JPN,Japan,2827.8064516129034,TBPD
2025-06-01,Refined petroleum products,2,Consumption,JPN,Japan,2857.5666666666666,TBPD
2025-05-01,Refined petroleum products,2,Consumption,JPN,Japan,2718.161290322581,TBPD
2025-04-01,Refined petroleum products,2,Consumption,JPN,Japan,3053.1666666666665,TBPD
2025-03-01,Refined petroleum products,2,Consumption,JPN,Japan,3211.161290322581,TBPD
2025-02-01,Refined petroleum products,2,Consumption,JPN,Japan,3458.1071428571427,TBPD
2025-01-01,Refined petroleum products,2,Consumption,JPN,Japan,3377.4516129032254,TBPD
2024-12-01,Refined petroleum products,2,Consumption,JPN,Japan,3556.8387096774195,TBPD
2024-11-01,Refined petroleum products,2,Consumption,JPN,Japan,3298.9,TBPD
2024-10-01,Refined petroleum products,2,Consumption,JPN,Japan,2954.8387096774195,TBPD
2024-09-01,Refined petroleum products,2,Consumption,JPN,Japan,2909.833333333333,TBPD
2024-08-01,Refined petroleum products,2,Consumption,JPN,Japan,2957.0,TBPD
2024-07-01,Refined petroleum products,2,Consumption,JPN,Japan,2861.161290322581,TBPD
2024-06-01,Refined petroleum products,2,Consumption,JPN,Japan,2878.6666666666665,TBPD
2024-05-01,Refined petroleum products,2,Consumption,JPN,Japan,2875.4516129032254,TBPD
2024-04-01,Refined petroleum products,2,Consumption,JPN,Japan,3095.5666666666666,TBPD
2024-03-01,Refined petroleum products,2,Consumption,JPN,Japan,3351.161290322581,TBPD
2024-02-01,Refined petroleum products,2,Consumption,JPN,Japan,3514.8620689655168,TBPD
2024-01-01,Refined petroleum products,2,Consumption,JPN,Japan,3441.6129032258063,TBPD
2023-12-01,Refined petroleum products,2,Consumption,JPN,Japan,3699.677419354839,TBPD
2023-11-01,Refined petroleum products,2,Consumption,JPN,Japan,3389.3,TBPD
2023-10-01,Refined petroleum products,2,Consumption,JPN,Japan,3036.903225806452,TBPD
2023-09-01,Refined petroleum products,2,Consumption,JPN,Japan,3051.0333333333333,TBPD
2023-08-01,Refined petroleum products,2,Consumption,JPN,Japan,3080.1935483870966,TBPD
2023-07-01,Refined petroleum products,2,Consumption,JPN,Japan,3022.1935483870966,TBPD
2023-06-01,Refined petroleum products,2,Consumption,JPN,Japan,3040.3,TBPD
2023-05-01,Refined petroleum products,2,Consumption,JPN,Japan,2952.354838709677,TBPD
2023-04-01,Refined petroleum products,2,Consumption,JPN,Japan,3144.1666666666665,TBPD
2023-03-01,Refined petroleum products,2,Consumption,JPN,Japan,3471.8064516129034,TBPD
2023-02-01,Refined petroleum products,2,Consumption,JPN,Japan,3874.642857142857,TBPD
2023-01-01,Refined petroleum products,2,Consumption,JPN,Japan,3717.6129032258063,TBPD
2022-12-01,Refined petroleum products,2,Consumption,JPN,Japan,3966.5483870967746,TBPD
2022-11-01,Refined petroleum products,2,Consumption,JPN,Japan,3417.6666666666665,TBPD
2022-10-01,Refined petroleum products,2,Consumption,JPN,Japan,3193.2258064516127,TBPD
2022-09-01,Refined petroleum products,2,Consumption,JPN,Japan,3118.4333333333334,TBPD
2022-08-01,Refined petroleum products,2,Consumption,JPN,Japan,3280.290322580645,TBPD
2022-07-01,Refined petroleum products,2,Consumption,JPN,Japan,3063.7096774193546,TBPD
2022-06-01,Refined petroleum products,2,Consumption,JPN,Japan,3084.3666666666663,TBPD
2022-05-01,Refined petroleum products,2,Consumption,JPN,Japan,2919.4193548387098,TBPD
2022-04-01,Refined petroleum products,2,Consumption,JPN,Japan,2971.1,TBPD
2022-03-01,Refined petroleum products,2,Consumption,JPN,Japan,3479.7096774193546,TBPD
2022-02-01,Refined petroleum products,2,Consumption,JPN,Japan,3809.178571428571,TBPD
2022-01-01,Refined petroleum products,2,Consumption,JPN,Japan,3771.096774193548,TBPD
2021-12-01,Refined petroleum products,2,Consumption,JPN,Japan,4107.903225806452,TBPD
2021-11-01,Refined petroleum products,2,Consumption,JPN,Japan,3488.5,TBPD
2021-10-01,Refined petroleum products,2,Consumption,JPN,Japan,3313.4193548387098,TBPD
2021-09-01,Refined petroleum products,2,Consumption,JPN,Japan,3287.233333333333,TBPD
2021-08-01,Refined petroleum products,2,Consumption,JPN,Japan,3079.8709677419356,TBPD
2021-07-01,Refined petroleum products,2,Consumption,JPN,Japan,3092.4193548387098,TBPD
2021-06-01,Refined petroleum products,2,Consumption,JPN,Japan,3031.333333333333,TBPD
2021-05-01,Refined petroleum products,2,Consumption,JPN,Japan,2896.516129032258,TBPD
2021-04-01,Refined petroleum products,2,Consumption,JPN,Japan,3225.133333333333,TBPD
2021-03-01,Refined petroleum products,2,Consumption,JPN,Japan,3611.935483870968,TBPD
2021-02-01,Refined petroleum products,2,Consumption,JPN,Japan,3867.964285714286,TBPD
2021-01-01,Refined petroleum products,2,Consumption,JPN,Japan,3809.129032258065,TBPD
2020-12-01,Refined petroleum products,2,Consumption,JPN,Japan,3963.6451612903224,TBPD
2020-11-01,Refined petroleum products,2,Consumption,JPN,Japan,3507.6666666666665,TBPD
2020-10-01,Refined petroleum products,2,Consumption,JPN,Japan,3222.7096774193546,TBPD
2020-09-01,Refined petroleum products,2,Consumption,JPN,Japan,3130.7,TBPD
2020-08-01,Refined petroleum products,2,Consumption,JPN,Japan,3105.903225806452,TBPD
2020-07-01,Refined petroleum products,2,Consumption,JPN,Japan,3050.161290322581,TBPD
2020-06-01,Refined petroleum products,2,Consumption,JPN,Japan,2931.4333333333334,TBPD
2020-05-01,Refined petroleum products,2,Consumption,JPN,Japan,2796.7741935483873,TBPD
2020-04-01,Refined petroleum products,2,Consumption,JPN,Japan,3149.333333333333,TBPD
2020-03-01,Refined petroleum products,2,Consumption,JPN,Japan,3534.161290322581,TBPD
2020-02-01,Refined petroleum products,2,Consumption,JPN,Japan,4059.1034482758623,TBPD
2020-01-01,Refined petroleum products,2,Consumption,JPN,Japan,3818.0,TBPD
2022-12-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-11-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-10-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-09-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-08-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-07-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-06-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-05-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-04-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-03-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-02-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2022-01-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-12-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-11-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-10-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-09-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-08-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-07-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-06-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-05-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-04-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-03-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-02-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2020-01-01,Refined petroleum products,2,Consumption,KAZ,Kazakhstan,,TBPD
2025-07-01,Refined petroleum products,2,Consumption,KOR,South Korea,2585.7096774193546,TBPD
2025-06-01,Refined petroleum products,2,Consumption,KOR,South Korea,2441.4666666666662,TBPD
2025-05-01,Refined petroleum products,2,Consumption,KOR,South Korea,2317.0967741935483,TBPD
2025-04-01,Refined petroleum products,2,Consumption,KOR,South Korea,2497.8666666666663,TBPD
2025-03-01,Refined petroleum products,2,Consumption,KOR,South Korea,2465.032258064516,TBPD
2025-02-01,Refined petroleum products,2,Consumption,KOR,South Korea,2495.642857142857,TBPD
2025-01-01,Refined petroleum products,2,Consumption,KOR,South Korea,2420.6451612903224,TBPD
2024-12-01,Refined petroleum products,2,Consumption,KOR,South Korea,2510.7419354838707,TBPD
2024-11-01,Refined petroleum products,2,Consumption,KOR,South Korea,2504.1,TBPD
2024-10-01,Refined petroleum products,2,Consumption,KOR,South Korea,2615.548387096774,TBPD
2024-09-01,Refined petroleum products,2,Consumption,KOR,South Korea,2514.1,TBPD
2024-08-01,Refined petroleum products,2,Consumption,KOR,South Korea,2560.677419354839,TBPD
2024-07-01,Refined petroleum products,2,Consumption,KOR,South Korea,2328.2258064516127,TBPD
2024-06-01,Refined petroleum products,2,Consumption,KOR,South Korea,2560.833333333333,TBPD
2024-05-01,Refined petroleum products,2,Consumption,KOR,South Korea,2444.6451612903224,TBPD
2024-04-01,Refined petroleum products,2,Consumption,KOR,South Korea,2486.233333333333,TBPD
2024-03-01,Refined petroleum products,2,Consumption,KOR,South Korea,2502.8064516129034,TBPD
2024-02-01,Refined petroleum products,2,Consumption,KOR,South Korea,2502.6206896551726,TBPD
2024-01-01,Refined petroleum products,2,Consumption,KOR,South Korea,2643.4193548387098,TBPD
2023-12-01,Refined petroleum products,2,Consumption,KOR,South Korea,2533.161290322581,TBPD
2023-11-01,Refined petroleum products,2,Consumption,KOR,South Korea,2513.0333333333333,TBPD
2023-10-01,Refined petroleum products,2,Consumption,KOR,South Korea,2380.2258064516127,TBPD
2023-09-01,Refined petroleum products,2,Consumption,KOR,South Korea,2392.4,TBPD
2023-08-01,Refined petroleum products,2,Consumption,KOR,South Korea,2358.935483870968,TBPD
2023-07-01,Refined petroleum products,2,Consumption,KOR,South Korea,2457.4516129032254,TBPD
2023-06-01,Refined petroleum products,2,Consumption,KOR,South Korea,2261.6666666666665,TBPD
2023-05-01,Refined petroleum products,2,Consumption,KOR,South Korea,2331.5806451612902,TBPD
2023-04-01,Refined petroleum products,2,Consumption,KOR,South Korea,2288.833333333333,TBPD
2023-03-01,Refined petroleum products,2,Consumption,KOR,South Korea,2563.7096774193546,TBPD
2023-02-01,Refined petroleum products,2,Consumption,KOR,South Korea,2510.1071428571427,TBPD
2023-01-01,Refined petroleum products,2,Consumption,KOR,South Korea,2500.8709677419356,TBPD
2022-12-01,Refined petroleum products,2,Consumption,KOR,South Korea,2757.290322580645,TBPD
2022-11-01,Refined petroleum products,2,Consumption,KOR,South Korea,2449.0,TBPD
2022-10-01,Refined petroleum products,2,Consumption,KOR,South Korea,2340.322580645161,TBPD
2022-09-01,Refined petroleum products,2,Consumption,KOR,South Korea,2359.5,TBPD
2022-08-01,Refined petroleum products,2,Consumption,KOR,South Korea,2578.8709677419356,TBPD
2022-07-01,Refined petroleum products,2,Consumption,KOR,South Korea,2519.258064516129,TBPD
2022-06-01,Refined petroleum products,2,Consumption,KOR,South Korea,2287.133333333333,TBPD
2022-05-01,Refined petroleum products,2,Consumption,KOR,South Korea,2547.354838709677,TBPD
2022-04-01,Refined petroleum products,2,Consumption,KOR,South Korea,2458.6,TBPD
2022-03-01,Refined petroleum products,2,Consumption,KOR,South Korea,2551.935483870968,TBPD
2022-02-01,Refined petroleum products,2,Consumption,KOR,South Korea,2651.785714285714,TBPD
2022-01-01,Refined petroleum products,2,Consumption,KOR,South Korea,2815.935483870968,TBPD
2021-12-01,Refined petroleum products,2,Consumption,KOR,South Korea,2908.7096774193546,TBPD
2021-11-01,Refined petroleum products,2,Consumption,KOR,South Korea,2589.833333333333,TBPD
